Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating
CALL0191017,Becky,2024-11-19,11:06:02,Admin Support,Y,Y,104,0:05:16,4
CALL0191018,Martha,2024-11-19,18:40:17,Technical Support,Y,Y,5,0:09:14,4
CALL0191019,Greg,2024-11-19,09:49:38,Technical Support,Y,Y,69,0:09:58,4
CALL0191020,Diane,2024-11-19,19:03:35,Contract related,Y,Y,51,0:04:05,5
CALL0191021,Stewart,2024-11-19,08:59:00,Payment related,Y,Y,40,0:07:19,2
CALL0191022,Dan,2024-11-19,12:56:48,Payment related,Y,Y,82,0:08:38,5
CALL0191023,Stewart,2024-11-19,16:44:02,Technical Support,Y,N,57,0:09:53,4
CALL0191024,Becky,2024-11-19,08:03:14,Contract related,Y,N,63,0:04:38,4
CALL0191025,Becky,2024-11-19,16:50:43,Contract related,Y,Y,68,0:02:50,4
CALL0191026,Joe,2024-11-19,20:45:03,Payment related,Y,Y,34,0:03:34,4
CALL0191027,Joe,2024-11-19,18:22:45,Contract related,Y,Y,67,0:01:48,2
CALL0191028,Jim,2024-11-19,19:10:51,Admin Support,Y,Y,86,0:02:04,4
CALL0191029,Stewart,2024-11-19,15:57:30,Streaming,Y,Y,69,0:02:47,4
CALL0191030,Jim,2024-11-19,11:30:08,Contract related,Y,Y,14,0:06:00,4
CALL0191031,Martha,2024-11-19,08:10:43,Technical Support,Y,Y,50,0:08:14,5
CALL0191032,Dan,2024-11-19,20:25:22,Payment related,Y,Y,106,0:05:13,3
CALL0191033,Stewart,2024-11-19,13:25:24,Payment related,Y,Y,95,0:04:15,1
CALL0191034,Joe,2024-11-19,19:07:48,Payment related,Y,N,46,0:08:39,4
CALL0191035,Becky,2024-11-19,13:28:48,Contract related,Y,N,79,0:03:16,3
CALL0191036,Jim,2024-11-19,18:28:42,Admin Support,Y,N,66,0:02:23,4
CALL0191037,Becky,2024-11-19,19:30:06,Streaming,N,N,117,0:00:11,1
CALL0191038,Stewart,2024-11-19,11:05:16,Payment related,Y,Y,42,0:02:22,4
CALL0191039,Greg,2024-11-19,20:52:36,Payment related,Y,Y,77,0:09:02,4
CALL0191040,Becky,2024-11-19,13:56:49,Payment related,Y,Y,66,0:04:13,4
CALL0191041,Dan,2024-11-19,17:30:08,Streaming,Y,Y,52,0:02:15,3
CALL0191042,Stewart,2024-11-19,11:39:19,Admin Support,Y,Y,56,0:03:31,5
CALL0191043,Diane,2024-11-19,19:28:15,Payment related,Y,Y,109,0:06:33,5
CALL0191044,Greg,2024-11-19,08:07:17,Streaming,Y,Y,64,0:09:26,3
CALL0191045,Joe,2024-11-19,10:15:43,Contract related,Y,Y,88,0:09:56,5
CALL0191046,Stewart,2024-11-19,18:19:26,Payment related,Y,Y,77,0:01:16,5
CALL0191047,Dan,2024-11-19,17:11:34,Admin Support,Y,Y,59,0:05:56,2
CALL0191048,Dan,2024-11-19,16:34:30,Technical Support,Y,Y,11,0:02:07,4
CALL0191049,Stewart,2024-11-19,19:20:05,Streaming,Y,N,52,0:02:11,3
CALL0191050,Martha,2024-11-19,12:14:26,Admin Support,Y,Y,25,0:08:45,5
CALL0191051,Dan,2024-11-19,16:53:08,Payment related,Y,Y,26,0:09:00,4
CALL0191052,Diane,2024-11-19,11:43:14,Payment related,N,N,68,0:00:16,3
CALL0191053,Dan,2024-11-19,14:21:35,Contract related,Y,Y,67,0:08:41,4
CALL0191054,Jim,2024-11-19,08:42:31,Technical Support,Y,Y,102,0:03:55,5
CALL0191055,Dan,2024-11-19,14:08:46,Admin Support,Y,Y,69,0:01:41,3
CALL0191056,Jim,2024-11-19,11:15:34,Streaming,Y,Y,49,0:07:00,3
CALL0191057,Becky,2024-11-19,12:37:06,Contract related,Y,N,66,0:03:00,2
CALL0191058,Greg,2024-11-19,18:07:10,Streaming,Y,Y,65,0:05:02,4
CALL0191059,Martha,2024-11-19,09:37:08,Streaming,Y,Y,73,0:08:35,5
CALL0191060,Joe,2024-11-19,20:26:16,Admin Support,Y,Y,31,0:07:26,2
CALL0191061,Martha,2024-11-19,08:29:59,Payment related,Y,Y,42,0:03:10,4
CALL0191062,Jim,2024-11-19,16:41:23,Admin Support,N,N,143,0:00:11,2
CALL0191063,Greg,2024-11-19,09:10:48,Admin Support,Y,Y,123,0:03:59,5
CALL0191064,Becky,2024-11-19,18:50:37,Technical Support,Y,N,72,0:04:11,4
CALL0191065,Greg,2024-11-19,11:05:10,Admin Support,Y,Y,75,0:07:13,3
CALL0191066,Joe,2024-11-19,17:25:26,Admin Support,Y,Y,67,0:02:08,5
CALL0191067,Martha,2024-11-19,15:11:07,Technical Support,Y,Y,57,0:06:00,3
CALL0191068,Stewart,2024-11-19,18:27:05,Admin Support,Y,Y,89,0:09:42,3
CALL0191069,Jim,2024-11-19,17:35:40,Admin Support,Y,Y,57,0:02:48,5
CALL0191070,Greg,2024-11-19,10:55:51,Admin Support,Y,Y,82,0:03:43,4
CALL0191071,Dan,2024-11-19,14:25:56,Streaming,Y,Y,55,0:04:38,3
CALL0191072,Greg,2024-11-19,16:48:13,Contract related,Y,Y,45,0:08:49,3
CALL0191073,Greg,2024-11-19,11:51:56,Admin Support,Y,Y,92,0:01:11,4
CALL0191074,Stewart,2024-11-19,10:47:42,Payment related,Y,Y,83,0:07:55,3
CALL0191075,Martha,2024-11-19,18:51:28,Technical Support,Y,Y,83,0:05:03,5
CALL0191076,Becky,2024-11-19,10:20:42,Streaming,Y,N,96,0:04:59,3
CALL0191077,Jim,2024-11-19,15:43:58,Payment related,Y,Y,42,0:05:47,5
CALL0191078,Diane,2024-11-19,14:18:10,Admin Support,Y,Y,80,0:05:39,3
CALL0191079,Stewart,2024-11-19,15:56:35,Streaming,Y,Y,88,0:01:17,5
CALL0191080,Martha,2024-11-19,14:19:13,Technical Support,Y,Y,16,0:06:18,5
CALL0191081,Becky,2024-11-19,16:18:56,Streaming,Y,Y,105,0:01:44,3
CALL0191082,Greg,2024-11-19,10:49:48,Contract related,Y,Y,51,0:04:11,3
CALL0191083,Becky,2024-11-19,17:07:05,Streaming,Y,Y,69,0:02:03,2
CALL0191084,Jim,2024-11-19,09:08:42,Payment related,Y,Y,102,0:02:57,5
CALL0191085,Dan,2024-11-19,16:14:57,Contract related,N,N,27,0:00:36,1
CALL0191086,Becky,2024-11-19,09:16:56,Streaming,Y,Y,50,0:05:25,1
CALL0191087,Jim,2024-11-19,13:14:40,Streaming,Y,Y,63,0:09:56,5
CALL0191088,Stewart,2024-11-19,12:20:58,Admin Support,Y,Y,48,0:02:00,3
CALL0191089,Greg,2024-11-19,10:08:26,Technical Support,Y,Y,33,0:08:02,5
CALL0191090,Joe,2024-11-19,09:55:33,Admin Support,Y,Y,57,0:02:02,3
CALL0191091,Becky,2024-11-19,14:46:53,Payment related,Y,N,75,0:07:00,3
CALL0191092,Diane,2024-11-19,10:43:30,Payment related,Y,Y,85,0:04:29,4
CALL0191093,Stewart,2024-11-19,10:04:05,Streaming,Y,Y,35,0:05:48,5
CALL0191094,Greg,2024-11-19,08:03:56,Streaming,Y,Y,67,0:08:48,5
CALL0191095,Becky,2024-11-19,14:39:44,Technical Support,Y,Y,18,0:01:14,4
CALL0191096,Becky,2024-11-19,09:58:43,Admin Support,Y,Y,66,0:07:14,3
CALL0191097,Greg,2024-11-19,08:06:38,Admin Support,Y,Y,45,0:03:32,5
CALL0191098,Stewart,2024-11-19,13:34:00,Technical Support,Y,Y,51,0:03:36,4
CALL0191099,Greg,2024-11-20,10:17:10,Technical Support,Y,Y,58,0:08:08,4
CALL0191100,Stewart,2024-11-20,13:54:17,Contract related,Y,Y,59,0:02:56,3
CALL0191101,Greg,2024-11-20,14:05:29,Contract related,Y,Y,42,0:01:41,5
CALL0191102,Becky,2024-11-20,08:27:34,Payment related,Y,Y,52,0:06:48,5
CALL0191103,Diane,2024-11-20,16:49:34,Admin Support,Y,Y,99,0:05:15,5
CALL0191104,Dan,2024-11-20,09:10:15,Admin Support,Y,Y,143,0:02:49,3
CALL0191105,Joe,2024-11-20,19:52:46,Contract related,Y,Y,85,0:04:08,4
CALL0191106,Diane,2024-11-20,11:16:48,Payment related,Y,Y,56,0:08:37,4
CALL0191107,Stewart,2024-11-20,17:33:32,Streaming,Y,Y,64,0:02:07,3
CALL0191108,Stewart,2024-11-20,17:01:33,Payment related,Y,Y,118,0:02:03,4
CALL0191109,Greg,2024-11-20,18:18:20,Contract related,Y,Y,110,0:01:17,4
CALL0191110,Becky,2024-11-20,16:45:58,Technical Support,Y,N,58,0:07:30,3
CALL0191111,Diane,2024-11-20,08:11:30,Technical Support,Y,Y,94,0:08:44,4
CALL0191112,Becky,2024-11-20,19:04:56,Admin Support,Y,Y,82,0:04:20,2
CALL0191113,Diane,2024-11-20,08:20:24,Streaming,Y,Y,32,0:07:46,4
CALL0191114,Greg,2024-11-20,16:12:12,Technical Support,Y,Y,22,0:09:37,5
CALL0191115,Martha,2024-11-20,19:18:17,Technical Support,Y,Y,118,0:04:04,5
CALL0191116,Dan,2024-11-20,15:04:15,Payment related,Y,Y,84,0:05:01,3
CALL0191117,Greg,2024-11-20,11:34:37,Admin Support,Y,Y,71,0:02:16,4
CALL0191118,Greg,2024-11-20,19:27:53,Technical Support,Y,Y,47,0:08:16,4
CALL0191119,Dan,2024-11-20,16:25:04,Admin Support,Y,N,5,0:06:03,4
CALL0191120,Becky,2024-11-20,08:45:34,Contract related,Y,Y,5,0:06:08,3
CALL0191121,Diane,2024-11-20,17:23:21,Payment related,N,N,168,0:00:10,2
CALL0191122,Becky,2024-11-20,17:34:42,Contract related,Y,Y,60,0:07:24,5
CALL0191123,Dan,2024-11-20,18:53:08,Contract related,Y,Y,72,0:04:50,4
CALL0191124,Joe,2024-11-20,13:21:40,Admin Support,Y,Y,71,0:01:18,5
CALL0191125,Diane,2024-11-20,15:52:22,Streaming,Y,Y,81,0:01:18,3
CALL0191126,Martha,2024-11-20,18:57:40,Admin Support,Y,N,88,0:03:06,5
CALL0191127,Becky,2024-11-20,14:23:42,Payment related,Y,Y,67,0:01:31,2
CALL0191128,Greg,2024-11-20,08:18:12,Streaming,Y,Y,82,0:05:49,3
CALL0191129,Becky,2024-11-20,12:21:52,Payment related,Y,N,71,0:05:33,5
CALL0191130,Jim,2024-11-20,11:31:09,Streaming,Y,Y,74,0:09:09,5
CALL0191131,Martha,2024-11-20,20:46:59,Technical Support,Y,Y,87,0:01:24,4
CALL0191132,Joe,2024-11-20,15:11:37,Contract related,Y,Y,44,0:01:39,3
CALL0191133,Stewart,2024-11-20,10:23:50,Payment related,Y,Y,91,0:05:18,4
CALL0191134,Stewart,2024-11-20,19:36:01,Streaming,Y,Y,84,0:08:36,4
CALL0191135,Joe,2024-11-20,18:22:03,Contract related,Y,Y,55,0:04:14,3
CALL0191136,Stewart,2024-11-20,16:51:35,Payment related,Y,Y,58,0:03:46,5
CALL0191137,Dan,2024-11-20,11:22:58,Contract related,Y,Y,97,0:09:17,4
CALL0191138,Diane,2024-11-20,13:14:27,Payment related,Y,Y,43,0:07:11,1
CALL0191139,Joe,2024-11-20,14:56:55,Admin Support,N,N,159,0:00:38,3
CALL0191140,Diane,2024-11-20,11:33:47,Technical Support,Y,Y,74,0:08:00,2
CALL0191141,Diane,2024-11-20,08:38:39,Contract related,Y,Y,33,0:06:14,4
CALL0191142,Jim,2024-11-20,17:15:34,Technical Support,Y,Y,66,0:05:33,4
CALL0191143,Greg,2024-11-20,14:06:30,Admin Support,Y,Y,68,0:06:13,3
CALL0191144,Becky,2024-11-20,11:17:43,Admin Support,Y,Y,63,0:07:35,3
CALL0191145,Becky,2024-11-20,14:27:31,Admin Support,Y,Y,21,0:05:02,4
CALL0191146,Diane,2024-11-20,16:45:42,Streaming,Y,Y,56,0:02:51,3
CALL0191147,Joe,2024-11-20,08:38:43,Admin Support,Y,Y,47,0:04:34,5
CALL0191148,Greg,2024-11-20,19:29:32,Admin Support,Y,Y,67,0:09:11,5
CALL0191149,Joe,2024-11-20,08:02:00,Technical Support,Y,Y,5,0:01:49,5
CALL0191150,Greg,2024-11-20,13:12:20,Contract related,Y,Y,76,0:06:37,5
CALL0191151,Diane,2024-11-20,10:38:44,Admin Support,Y,N,76,0:03:24,5
CALL0191152,Joe,2024-11-20,15:56:27,Technical Support,Y,Y,76,0:05:00,2
CALL0191153,Stewart,2024-11-20,18:38:09,Contract related,Y,Y,54,0:04:58,4
CALL0191154,Dan,2024-11-20,20:05:40,Contract related,Y,Y,46,0:09:27,5
CALL0191155,Joe,2024-11-20,08:38:59,Streaming,Y,Y,47,0:07:10,4
CALL0191156,Becky,2024-11-20,16:30:25,Payment related,Y,Y,101,0:03:04,4
CALL0191157,Diane,2024-11-20,18:01:36,Streaming,Y,Y,56,0:08:39,4
CALL0191158,Diane,2024-11-20,10:13:58,Contract related,Y,Y,37,0:07:03,4
CALL0191159,Diane,2024-11-20,17:48:22,Admin Support,Y,Y,106,0:04:08,4
CALL0191160,Dan,2024-11-20,12:27:00,Payment related,N,N,65,0:00:42,1
CALL0191161,Joe,2024-11-20,15:32:16,Contract related,Y,Y,115,0:04:34,4
CALL0191162,Dan,2024-11-20,14:10:10,Admin Support,Y,N,93,0:02:01,3
CALL0191163,Jim,2024-11-20,19:12:44,Contract related,Y,Y,59,0:08:09,5
CALL0191164,Martha,2024-11-20,13:44:00,Contract related,Y,Y,62,0:09:33,4
CALL0191165,Greg,2024-11-20,09:50:40,Payment related,Y,N,65,0:04:14,3
CALL0191166,Becky,2024-11-20,08:19:10,Technical Support,Y,Y,53,0:06:11,5
CALL0191167,Becky,2024-11-20,16:00:36,Streaming,Y,Y,74,0:04:53,4
CALL0191168,Jim,2024-11-20,15:16:33,Payment related,Y,Y,101,0:03:00,2
CALL0191169,Dan,2024-11-20,11:50:56,Payment related,Y,Y,62,0:08:43,5
CALL0191170,Greg,2024-11-20,12:01:24,Payment related,Y,N,16,0:02:51,5
CALL0191171,Diane,2024-11-20,09:07:06,Payment related,Y,Y,68,0:04:39,4
CALL0191172,Diane,2024-11-20,15:24:09,Streaming,Y,Y,58,0:09:39,4
CALL0191173,Martha,2024-11-20,13:59:11,Payment related,Y,Y,47,0:09:36,4
CALL0191174,Stewart,2024-11-20,19:55:06,Payment related,Y,Y,20,0:01:18,4
CALL0191175,Stewart,2024-11-20,17:32:12,Streaming,Y,Y,72,0:04:41,1
CALL0191176,Joe,2024-11-20,10:56:53,Streaming,Y,Y,34,0:08:07,5
CALL0191177,Dan,2024-11-20,09:01:35,Payment related,Y,Y,52,0:01:13,5
CALL0191178,Jim,2024-11-20,11:26:31,Technical Support,N,N,106,0:00:13,1
CALL0191179,Dan,2024-11-20,18:34:56,Contract related,Y,Y,98,0:09:41,3
CALL0191180,Joe,2024-11-20,12:07:31,Contract related,Y,N,53,0:08:38,3
CALL0191181,Dan,2024-11-20,15:01:43,Contract related,Y,Y,42,0:08:47,3
CALL0191182,Joe,2024-11-20,11:03:34,Technical Support,N,N,85,0:00:42,1
CALL0191183,Stewart,2024-11-20,11:53:25,Contract related,Y,Y,59,0:06:18,2
CALL0191184,Dan,2024-11-20,17:59:11,Payment related,Y,Y,87,0:04:26,3
CALL0191185,Martha,2024-11-20,13:25:58,Payment related,Y,Y,49,0:02:16,3
CALL0191186,Diane,2024-11-20,16:04:00,Admin Support,Y,N,77,0:04:56,2
CALL0191187,Becky,2024-11-20,19:14:25,Contract related,Y,Y,33,0:05:12,4
CALL0191188,Greg,2024-11-20,14:51:23,Admin Support,Y,Y,55,0:05:17,4
CALL0191189,Stewart,2024-11-20,08:48:32,Streaming,Y,Y,42,0:03:15,4
CALL0191190,Dan,2024-11-20,15:17:11,Technical Support,Y,Y,40,0:06:29,4
CALL0191191,Jim,2024-11-20,19:11:15,Admin Support,Y,Y,113,0:04:53,4
CALL0191192,Dan,2024-11-20,20:03:57,Contract related,Y,N,53,0:01:28,3
CALL0191193,Dan,2024-11-20,12:47:18,Payment related,Y,Y,71,0:08:18,4
CALL0191194,Jim,2024-11-20,13:39:50,Payment related,Y,Y,76,0:04:02,3
CALL0191195,Jim,2024-11-20,19:16:40,Payment related,Y,Y,67,0:01:41,2
CALL0191196,Dan,2024-11-20,18:31:09,Payment related,Y,N,37,0:05:37,5
CALL0191197,Joe,2024-11-20,08:30:15,Contract related,Y,Y,45,0:09:40,5
CALL0191198,Joe,2024-11-20,16:55:28,Technical Support,Y,Y,102,0:04:22,5
CALL0191199,Joe,2024-11-20,08:14:29,Technical Support,Y,Y,16,0:07:47,2
CALL0191200,Diane,2024-11-20,14:31:54,Streaming,Y,Y,44,0:07:15,1
CALL0191201,Joe,2024-11-20,11:29:04,Payment related,Y,N,68,0:06:36,5
CALL0191202,Stewart,2024-11-20,15:37:56,Streaming,Y,Y,96,0:08:00,3
CALL0191203,Diane,2024-11-20,12:23:36,Technical Support,Y,Y,70,0:08:04,4
CALL0191204,Becky,2024-11-20,15:04:19,Technical Support,Y,Y,41,0:09:05,5
CALL0191205,Greg,2024-11-20,12:16:52,Technical Support,Y,Y,82,0:04:23,4
CALL0191206,Diane,2024-11-20,19:25:11,Contract related,N,N,121,0:00:11,2
CALL0191207,Becky,2024-11-20,10:45:42,Technical Support,Y,Y,18,0:08:56,3
CALL0191208,Jim,2024-11-20,12:31:56,Streaming,Y,Y,81,0:04:51,3
CALL0191209,Becky,2024-11-20,19:21:57,Streaming,Y,Y,73,0:03:36,4
CALL0191210,Diane,2024-11-20,14:44:58,Technical Support,Y,N,18,0:05:04,5
CALL0191211,Stewart,2024-11-20,18:55:17,Contract related,Y,Y,56,0:05:38,3
CALL0191212,Jim,2024-11-20,08:47:35,Admin Support,N,N,122,0:00:35,2
CALL0191213,Joe,2024-11-20,17:21:50,Streaming,Y,N,69,0:07:47,2
CALL0191214,Joe,2024-11-20,17:33:38,Contract related,N,N,56,0:00:07,1
CALL0191215,Dan,2024-11-20,16:41:16,Technical Support,Y,Y,51,0:06:42,5
CALL0191216,Stewart,2024-11-20,19:38:13,Admin Support,Y,Y,23,0:08:05,5
CALL0191217,Dan,2024-11-20,20:25:40,Technical Support,Y,Y,76,0:08:13,3
CALL0191218,Jim,2024-11-20,13:47:09,Payment related,Y,Y,58,0:05:17,4
CALL0191219,Stewart,2024-11-20,11:02:43,Technical Support,Y,Y,108,0:08:16,5
CALL0191220,Dan,2024-11-20,17:16:19,Payment related,Y,Y,53,0:09:43,3
CALL0191221,Joe,2024-11-20,16:30:32,Admin Support,Y,Y,50,0:01:15,4
CALL0191222,Martha,2024-11-20,14:24:47,Streaming,Y,Y,56,0:05:42,4
CALL0191223,Joe,2024-11-20,13:44:28,Technical Support,Y,Y,89,0:02:49,4
CALL0191224,Joe,2024-11-20,13:55:24,Admin Support,Y,Y,59,0:09:49,5
CALL0191225,Diane,2024-11-20,12:54:41,Contract related,Y,Y,68,0:06:20,3
CALL0191226,Martha,2024-11-20,18:34:06,Technical Support,Y,Y,73,0:02:21,3
CALL0191227,Becky,2024-11-20,12:56:30,Technical Support,Y,Y,44,0:06:55,4
CALL0191228,Becky,2024-11-20,12:27:56,Admin Support,Y,Y,65,0:04:23,4
CALL0191229,Dan,2024-11-20,12:11:38,Contract related,N,N,96,0:00:33,2
CALL0191230,Diane,2024-11-20,16:49:06,Admin Support,Y,Y,76,0:05:54,5
CALL0191231,Dan,2024-11-20,10:36:12,Payment related,Y,Y,36,0:03:52,3
CALL0191232,Dan,2024-11-20,15:57:05,Contract related,Y,Y,23,0:07:53,3
CALL0191233,Joe,2024-11-20,10:48:18,Contract related,Y,Y,59,0:05:58,2
CALL0191234,Joe,2024-11-20,14:51:18,Contract related,Y,Y,101,0:05:23,5
CALL0191235,Greg,2024-11-20,11:46:50,Admin Support,Y,Y,84,0:04:28,4
CALL0191236,Jim,2024-11-20,20:24:53,Contract related,Y,Y,94,0:03:22,5
CALL0191237,Becky,2024-11-20,09:06:34,Streaming,Y,Y,56,0:07:38,4
CALL0191238,Martha,2024-11-20,18:45:21,Contract related,N,N,123,0:00:08,2
CALL0191239,Greg,2024-11-20,09:35:01,Streaming,Y,Y,73,0:08:59,4
CALL0191240,Diane,2024-11-20,14:48:07,Contract related,Y,Y,49,0:06:26,2
CALL0191241,Stewart,2024-11-20,09:45:53,Contract related,Y,Y,75,0:02:12,5
CALL0191242,Stewart,2024-11-20,11:33:26,Streaming,Y,Y,74,0:07:53,4
CALL0191243,Diane,2024-11-20,18:37:09,Contract related,Y,Y,82,0:09:36,3
CALL0191244,Greg,2024-11-20,17:10:05,Contract related,Y,Y,52,0:07:24,3
CALL0191245,Greg,2024-11-20,13:40:29,Payment related,Y,Y,68,0:04:15,4
CALL0191246,Becky,2024-11-20,17:11:59,Streaming,Y,Y,25,0:05:29,2
CALL0191247,Becky,2024-11-20,20:06:41,Streaming,Y,Y,42,0:02:37,4
CALL0191248,Dan,2024-11-20,20:55:55,Technical Support,Y,Y,46,0:02:11,4
CALL0191249,Dan,2024-11-20,10:08:58,Payment related,Y,Y,82,0:09:56,1
CALL0191250,Diane,2024-11-20,13:54:11,Payment related,Y,Y,80,0:02:36,5
CALL0191251,Stewart,2024-11-20,11:38:56,Streaming,Y,Y,36,0:07:43,3
CALL0191252,Joe,2024-11-20,15:14:47,Admin Support,Y,Y,62,0:01:18,4
CALL0191253,Martha,2024-11-20,20:08:08,Contract related,Y,Y,76,0:08:23,4
CALL0191254,Martha,2024-11-20,10:09:30,Admin Support,Y,Y,69,0:08:30,3
CALL0191255,Becky,2024-11-20,16:31:11,Admin Support,N,N,158,0:00:43,2
CALL0191256,Diane,2024-11-20,15:47:02,Technical Support,Y,Y,90,0:03:37,4
CALL0191257,Greg,2024-11-20,17:34:31,Payment related,Y,N,69,0:04:02,5
CALL0191258,Becky,2024-11-20,17:01:05,Streaming,Y,Y,68,0:07:12,3
CALL0191259,Martha,2024-11-20,18:52:49,Streaming,Y,Y,76,0:08:44,5
CALL0191260,Martha,2024-11-20,17:44:36,Payment related,Y,Y,23,0:01:01,4
CALL0191261,Dan,2024-11-20,09:51:42,Contract related,Y,Y,73,0:02:27,1
CALL0191262,Greg,2024-11-20,11:59:11,Streaming,Y,Y,56,0:06:49,3
CALL0191263,Greg,2024-11-20,10:26:31,Admin Support,Y,N,83,0:04:23,5
CALL0191264,Jim,2024-11-20,20:34:01,Contract related,Y,Y,49,0:04:33,4
CALL0191265,Jim,2024-11-20,11:01:06,Contract related,Y,Y,68,0:04:28,5
CALL0191266,Greg,2024-11-20,11:43:28,Contract related,Y,Y,66,0:07:23,4
CALL0191267,Greg,2024-11-20,19:42:11,Streaming,Y,Y,67,0:09:10,1
CALL0191268,Diane,2024-11-20,15:25:14,Admin Support,Y,Y,19,0:01:42,4
CALL0191269,Jim,2024-11-20,13:53:29,Payment related,Y,N,76,0:06:49,4
CALL0191270,Martha,2024-11-20,10:01:53,Admin Support,Y,Y,37,0:01:47,5
CALL0191271,Dan,2024-11-20,08:16:32,Streaming,Y,Y,72,0:01:26,2
CALL0191272,Stewart,2024-11-20,20:10:29,Admin Support,Y,Y,66,0:06:25,4
CALL0191273,Becky,2024-11-20,16:26:28,Contract related,Y,Y,91,0:02:40,4
CALL0191274,Jim,2024-11-20,17:09:32,Admin Support,Y,Y,52,0:01:22,5
CALL0191275,Dan,2024-11-20,14:26:57,Admin Support,Y,Y,46,0:05:19,2
CALL0191276,Dan,2024-11-20,11:42:56,Contract related,Y,Y,67,0:01:53,5
CALL0191277,Becky,2024-11-20,10:52:47,Streaming,Y,Y,40,0:01:23,3
CALL0191278,Martha,2024-11-20,18:49:01,Technical Support,Y,Y,65,0:03:35,4
CALL0191279,Diane,2024-11-20,12:28:34,Streaming,N,N,55,0:00:06,2
CALL0191280,Stewart,2024-11-21,08:02:57,Admin Support,Y,N,69,0:04:04,5
CALL0191281,Martha,2024-11-21,10:44:24,Admin Support,Y,Y,43,0:09:02,3
CALL0191282,Joe,2024-11-21,20:51:04,Technical Support,Y,Y,43,0:07:27,5
CALL0191283,Stewart,2024-11-21,15:12:25,Payment related,Y,Y,66,0:04:44,2
CALL0191284,Dan,2024-11-21,17:52:32,Technical Support,Y,Y,69,0:08:51,3
CALL0191285,Diane,2024-11-21,14:16:27,Admin Support,Y,Y,30,0:02:08,3
CALL0191286,Diane,2024-11-21,10:12:02,Technical Support,Y,Y,106,0:05:43,4
CALL0191287,Dan,2024-11-21,12:25:02,Admin Support,Y,Y,30,0:06:44,3
CALL0191288,Dan,2024-11-21,13:47:50,Streaming,Y,Y,65,0:04:35,4
CALL0191289,Becky,2024-11-21,20:49:22,Contract related,Y,Y,42,0:04:43,5
CALL0191290,Becky,2024-11-21,15:42:58,Admin Support,Y,Y,60,0:01:44,4
CALL0191291,Joe,2024-11-21,13:03:14,Streaming,Y,Y,22,0:07:22,5
CALL0191292,Greg,2024-11-21,19:18:02,Technical Support,Y,Y,84,0:07:14,5
CALL0191293,Greg,2024-11-21,19:09:14,Payment related,Y,Y,71,0:05:14,4
CALL0191294,Joe,2024-11-21,18:40:03,Technical Support,Y,Y,21,0:08:05,2
CALL0191295,Greg,2024-11-21,20:51:41,Technical Support,Y,Y,115,0:02:16,5
CALL0191296,Joe,2024-11-21,08:59:47,Streaming,Y,Y,23,0:06:24,4
CALL0191297,Stewart,2024-11-21,14:26:01,Admin Support,Y,Y,76,0:06:28,4
CALL0191298,Becky,2024-11-21,10:06:48,Technical Support,Y,Y,67,0:01:56,5
CALL0191299,Becky,2024-11-21,17:10:32,Payment related,Y,N,65,0:02:29,4
CALL0191300,Stewart,2024-11-21,09:52:37,Payment related,Y,Y,61,0:05:18,5
CALL0191301,Jim,2024-11-21,20:14:09,Admin Support,Y,Y,115,0:04:42,5
CALL0191302,Jim,2024-11-21,11:34:44,Payment related,Y,N,33,0:08:23,3
CALL0191303,Joe,2024-11-21,08:24:05,Payment related,Y,Y,98,0:01:23,5
CALL0191304,Dan,2024-11-21,17:35:44,Admin Support,Y,Y,115,0:04:50,3
CALL0191305,Greg,2024-11-21,08:17:09,Technical Support,Y,Y,110,0:07:16,4
CALL0191306,Stewart,2024-11-21,19:56:31,Admin Support,Y,Y,46,0:04:14,5
CALL0191307,Greg,2024-11-21,13:45:30,Contract related,Y,Y,97,0:09:21,4
CALL0191308,Stewart,2024-11-21,14:18:47,Technical Support,Y,N,32,0:04:47,4
CALL0191309,Martha,2024-11-21,11:03:10,Contract related,Y,Y,55,0:02:40,4
CALL0191310,Jim,2024-11-21,15:39:40,Admin Support,Y,Y,61,0:09:51,4
CALL0191311,Diane,2024-11-21,20:10:40,Contract related,Y,N,56,0:04:49,4
CALL0191312,Stewart,2024-11-21,18:08:46,Technical Support,Y,Y,57,0:07:51,5
CALL0191313,Jim,2024-11-21,18:16:13,Technical Support,Y,Y,31,0:04:02,4
CALL0191314,Martha,2024-11-21,12:37:35,Payment related,Y,Y,70,0:07:02,2
CALL0191315,Jim,2024-11-21,14:23:56,Contract related,Y,Y,46,0:06:01,3
CALL0191316,Stewart,2024-11-21,10:41:44,Payment related,Y,Y,82,0:09:54,5
CALL0191317,Martha,2024-11-21,17:27:34,Contract related,Y,Y,84,0:04:50,3
CALL0191318,Diane,2024-11-21,08:15:45,Admin Support,Y,N,105,0:03:15,3
CALL0191319,Diane,2024-11-21,19:32:18,Technical Support,Y,Y,49,0:06:17,4
CALL0191320,Becky,2024-11-21,16:15:23,Technical Support,Y,Y,77,0:02:23,4
CALL0191321,Jim,2024-11-21,10:30:52,Payment related,Y,Y,78,0:09:28,4
CALL0191322,Martha,2024-11-21,09:49:11,Admin Support,Y,Y,79,0:08:45,3
CALL0191323,Martha,2024-11-21,20:04:45,Admin Support,N,N,156,0:00:41,1
